Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm thi THPT,Ghi chú
VHD,Đại Học Công Nghiệp Việt Hung,7480201,Công nghệ thông tin,A00,15,
VHD,Đại Học Công Nghiệp Việt Hung,7510201,Công nghệ kỹ thuật cơ khí (chuyên ngành Cơ khí chế tạo),A00,15,
VHD,Đại Học Công Nghiệp Việt Hung,7310101,Kinh tế,C00,15,
VHD,Đại Học Công Nghiệp Việt Hung,7340101,Quản trị Kinh doanh,C00,15,
VHD,Đại Học Công Nghiệp Việt Hung,7340201,Tài chính – Ngân hàng,C00,15,
HBT,Học viện Báo chí và Tuyên truyền,607,Báo mạng điện tử,D01 | R22,35.48,
HBT,Học viện Báo chí và Tuyên truyền,607,Báo mạng điện tử,D78 | R26,36.98,
HBT,Học viện Báo chí và Tuyên truyền,604,Báo phát thanh,D78 | R26,36.22,
HBT,Học viện Báo chí và Tuyên truyền,602,Báo in,D01 | D78 | R22 | R26,34.97,
HBT,Học viện Báo chí và Tuyên truyền,604,Báo phát thanh,D72 | R25,34.72,
HBT,Học viện Báo chí và Tuyên truyền,605,Báo truyền hình,D72 | R25,35.23,
HBT,Học viện Báo chí và Tuyên truyền,607,Báo mạng điện tử,D72 | R25,34.98,
HBT,Học viện Báo chí và Tuyên truyền,605,Báo truyền hình,D01 | R22,35.73,
HBT,Học viện Báo chí và Tuyên truyền,602,Báo in,D72 | R25,34.47,
HBT,Học viện Báo chí và Tuyên truyền,605,Báo truyền hình,D78 | R26,37.23,
HBT,Học viện Báo chí và Tuyên truyền,604,Báo phát thanh,D01 | R22,35.22,
HBT,Học viện Báo chí và Tuyên truyền,7229008,Chủ nghĩa xã hội khoa học,A16 | C15 | D01 | R22,23.94,
HBT,Học viện Báo chí và Tuyên truyền,7760101,Công tác xã hội,D01 | R22,25,
HBT,Học viện Báo chí và Tuyên truyền,7760101,Công tác xã hội,A16 | C15,24.5,
HBT,Học viện Báo chí và Tuyên truyền,537,Khoa học quản lý nhà nước,A16 | C15 | D01 | R22,24.7,
HBT,Học viện Báo chí và Tuyên truyền,7310102,Kinh tế chính trị,D01 | R22,25.1,
HBT,Học viện Báo chí và Tuyên truyền,7310102,Kinh tế chính trị,C15,25.6,
HBT,Học viện Báo chí và Tuyên truyền,7310102,Kinh tế chính trị,A16,24.6,
HBT,Học viện Báo chí và Tuyên truyền,7229010,Lịch sử,C00 | C19,28.56,
HBT,Học viện Báo chí và Tuyên truyền,7229010,Lịch sử,C03 | D14 | R23,26.56,
HBT,Học viện Báo chí và Tuyên truyền,532,"Ngành Chính trị học, chuyên ngành Quản lý xã hội",A16 | C15 | D01 | R22,24.92,
HBT,Học viện Báo chí và Tuyên truyền,529,"Ngành Kinh tế, chuyên ngành Kinh tế và Quản lý",D01 | R22,25.73,
HBT,Học viện Báo chí và Tuyên truyền,802,"Ngành Xuất bản, chuyên ngành Xuất bản điện tử",D01 | R22,25.5,
HBT,Học viện Báo chí và Tuyên truyền,616,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao)",D72 | R25,34.97,
HBT,Học viện Báo chí và Tuyên truyền,611,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ chính trị và truyền thông quốc tế",D78 | R26,36.52,
HBT,Học viện Báo chí và Tuyên truyền,615,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp",D72 | R25,36.02,
HBT,Học viện Báo chí và Tuyên truyền,609,"Ngành Báo chí, chuyên ngành Báo mạng điện tử (chất lượng cao)",D72 | R25,33.92,
HBT,Học viện Báo chí và Tuyên truyền,535,"Ngành Chính trị học, chuyên ngành Văn hóa phát triển",A16 | C15 | D01 | R22,24.5,
HBT,Học viện Báo chí và Tuyên truyền,531,"Ngành Chính trị học, chuyên ngành Chính trị học phát triển",A16 | C15 | D01 | R22,24.45,
HBT,Học viện Báo chí và Tuyên truyền,528,"Ngành Kinh tế, chuyên ngành Kinh tế và Quản lý (chất lượng cao)",C15,25.55,
HBT,Học viện Báo chí và Tuyên truyền,801,"Ngành Xuất bản, chuyên ngành Biên tập xuất bản",C15,26.03,
HBT,Học viện Báo chí và Tuyên truyền,615,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp",A01 | D01 | R22,36.52,
HBT,Học viện Báo chí và Tuyên truyền,610,"Ngành Quan hệ quốc tế, chuyên ngành Thông tin đối ngoại",D78 | R26,36.6,
HBT,Học viện Báo chí và Tuyên truyền,611,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ chính trị và truyền thông quốc tế",D72 | R25,35.02,
HBT,Học viện Báo chí và Tuyên truyền,609,"Ngành Báo chí, chuyên ngành Báo mạng điện tử (chất lượng cao)",D01 | R22,34.42,
HBT,Học viện Báo chí và Tuyên truyền,606,"Ngành Báo chí, chuyên ngành Quay phim truyền hình",D01 | D72 | D78 | R22 | R25 | R26,34.49,
HBT,Học viện Báo chí và Tuyên truyền,538,"Ngành Chính trị học, chuyên ngành Truyền thông chính sách",C15,25.32,
HBT,Học viện Báo chí và Tuyên truyền,533,"Ngành Chính trị học, chuyên ngành Tư tưởng Hồ Chí Minh",A16 | C15 | D01 | R22,24.17,
HBT,Học viện Báo chí và Tuyên truyền,802,"Ngành Xuất bản, chuyên ngành Xuất bản điện tử",C15,26,
HBT,Học viện Báo chí và Tuyên truyền,801,"Ngành Xuất bản, chuyên ngành Biên tập xuất bản",D01 | R22,25.53,
HBT,Học viện Báo chí và Tuyên truyền,616,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao)",A01 | D01 | R22,35.47,
HBT,Học viện Báo chí và Tuyên truyền,614,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và truyền thông toàn cầu (chất lượng cao)",D72 | R25,34.67,
HBT,Học viện Báo chí và Tuyên truyền,610,"Ngành Quan hệ quốc tế, chuyên ngành Thông tin đối ngoại",A01 | D01 | R22,35.6,
HBT,Học viện Báo chí và Tuyên truyền,608,"Ngành Báo chí, chuyên ngành Báo truyền hình (chất lượng cao)",D72 | R25,34.3,
HBT,Học viện Báo chí và Tuyên truyền,603,"Ngành Báo chí, chuyên ngành Ảnh báo chí",D78 | R26,35.5,
HBT,Học viện Báo chí và Tuyên truyền,603,"Ngành Báo chí, chuyên ngành Ảnh báo chí",D01 | R22,35,
HBT,Học viện Báo chí và Tuyên truyền,529,"Ngành Kinh tế, chuyên ngành Kinh tế và Quản lý",C15,26.23,
HBT,Học viện Báo chí và Tuyên truyền,528,"Ngành Kinh tế, chuyên ngành Kinh tế và Quản lý (chất lượng cao)",D01 | R22,25.3,
HBT,Học viện Báo chí và Tuyên truyền,527,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế",A16,24.55,
HBT,Học viện Báo chí và Tuyên truyền,527,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế",C15,26.3,
HBT,Học viện Báo chí và Tuyên truyền,527,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế",D01 | R22,25.8,
HBT,Học viện Báo chí và Tuyên truyền,802,"Ngành Xuất bản, chuyên ngành Xuất bản điện tử",A16,25,
HBT,Học viện Báo chí và Tuyên truyền,615,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp",D78 | R26,38.02,
HBT,Học viện Báo chí và Tuyên truyền,616,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao)",D78 | R26,36.97,
HBT,Học viện Báo chí và Tuyên truyền,614,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và truyền thông toàn cầu (chất lượng cao)",A01 | D01 | R22,35.17,
HBT,Học viện Báo chí và Tuyên truyền,608,"Ngành Báo chí, chuyên ngành Báo truyền hình (chất lượng cao)",D01 | R22,34.8,
HBT,Học viện Báo chí và Tuyên truyền,609,"Ngành Báo chí, chuyên ngành Báo mạng điện tử (chất lượng cao)",D78 | R26,35.42,
HBT,Học viện Báo chí và Tuyên truyền,536,"Ngành Chính trị học, chuyên ngành Chính sách công",A16 | C15 | D01 | R22,23.72,
HBT,Học viện Báo chí và Tuyên truyền,529,"Ngành Kinh tế, chuyên ngành Kinh tế và Quản lý",A16,24.48,
HBT,Học viện Báo chí và Tuyên truyền,530,"Ngành Chính trị học, chuyên ngành Quản lý hoạt động tư tưởng - văn hóa",A16 | C15 | D01 | R22,24.48,
HBT,Học viện Báo chí và Tuyên truyền,528,"Ngành Kinh tế, chuyên ngành Kinh tế và Quản lý (chất lượng cao)",A16,24.05,
HBT,Học viện Báo chí và Tuyên truyền,801,"Ngành Xuất bản, chuyên ngành Biên tập xuất bản",A16,25.03,
HBT,Học viện Báo chí và Tuyên truyền,614,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và truyền thông toàn cầu (chất lượng cao)",D78 | R26,36.17,
HBT,Học viện Báo chí và Tuyên truyền,610,"Ngành Quan hệ quốc tế, chuyên ngành Thông tin đối ngoại",D72 | R25,35.1,
HBT,Học viện Báo chí và Tuyên truyền,611,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ chính trị và truyền thông quốc tế",A01 | D01 | R22,35.52,
HBT,Học viện Báo chí và Tuyên truyền,608,"Ngành Báo chí, chuyên ngành Báo truyền hình (chất lượng cao)",D78 | R26,35.8,
HBT,Học viện Báo chí và Tuyên truyền,603,"Ngành Báo chí, chuyên ngành Ảnh báo chí",D72 | R25,34.5,
HBT,Học viện Báo chí và Tuyên truyền,538,"Ngành Chính trị học, chuyên ngành Truyền thông chính sách",A16 | D01 | R22,25.07,
HBT,Học viện Báo chí và Tuyên truyền,7220201,Ngôn ngữ Anh,D78 | R26,35.75,
HBT,Học viện Báo chí và Tuyên truyền,7220201,Ngôn ngữ Anh,A01 | D01 | R22,35,
HBT,Học viện Báo chí và Tuyên truyền,7220201,Ngôn ngữ Anh,D72 | R25,34.5,
HBT,Học viện Báo chí và Tuyên truyền,7340403,Quản lý công,A16 | C15 | D01 | R22,24.25,
HBT,Học viện Báo chí và Tuyên truyền,7320110,Quảng cáo,D78 | R26,36.52,
HBT,Học viện Báo chí và Tuyên truyền,7320110,Quảng cáo,D72 | R25,35.52,
HBT,Học viện Báo chí và Tuyên truyền,7320110,Quảng cáo,A01 | D01 | R22,36.02,
HBT,Học viện Báo chí và Tuyên truyền,7229001,Triết học,A16 | C15 | D01 | R22,24.22,
HBT,Học viện Báo chí và Tuyên truyền,7320107,Truyền thông quốc tế,A01 | D01 | R22,36.06,
HBT,Học viện Báo chí và Tuyên truyền,7320105,Truyền thông đại chúng,C15,27.9,
HBT,Học viện Báo chí và Tuyên truyền,7320107,Truyền thông quốc tế,D78 | R26,37.31,
HBT,Học viện Báo chí và Tuyên truyền,7320104,Truyền thông đa phương tiện,A16,26.68,
HBT,Học viện Báo chí và Tuyên truyền,7320105,Truyền thông đại chúng,D01 | R22,26.65,
HBT,Học viện Báo chí và Tuyên truyền,7320107,Truyền thông quốc tế,D72 | R25,35.56,
HBT,Học viện Báo chí và Tuyên truyền,7320104,Truyền thông đa phương tiện,C15,28.68,
HBT,Học viện Báo chí và Tuyên truyền,7320104,Truyền thông đa phương tiện,D01 | R22,27.18,
HBT,Học viện Báo chí và Tuyên truyền,7320105,Truyền thông đại chúng,A16,26.15,
HBT,Học viện Báo chí và Tuyên truyền,7310301,Xã hội học,C15,25.85,
HBT,Học viện Báo chí và Tuyên truyền,7310301,Xã hội học,A16,24.85,
HBT,Học viện Báo chí và Tuyên truyền,7310301,Xã hội học,D01 | R22,25.35,
HBT,Học viện Báo chí và Tuyên truyền,7310202,Xây dựng Đảng và Chính quyền nhà nước,D01 | R22,23.81,
HBT,Học viện Báo chí và Tuyên truyền,7310202,Xây dựng Đảng và Chính quyền nhà nước,C15,24.31,
HBT,Học viện Báo chí và Tuyên truyền,7310202,Xây dựng Đảng và Chính quyền nhà nước,A16,23.31,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA127,An ninh mạng,A00 | A01 | D01 | D07,24.21,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA201,"Chương trình tiên tiến ngành Kỹ thuật xây dựng (Hợp tác với Đại học Arkansas, Hoa Kỳ)",A00 | A01 | D01 | D07,21,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA106,Công nghệ thông tin,A00 | A01 | D01 | D07,25.89,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA119,Công nghệ sinh học,A00 | A02 | B00 | D08,20.95,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA111,Công nghệ kỹ thuật xây dựng,A00 | A01 | D01 | D07,22.45,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA116,Hệ thống thông tin,A00 | A01 | D01 | D07,24.31,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA403,Kế toán,A00 | A01 | D01 | D07,24.91,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA128,Kĩ thuật Robot và Điều khiển thông minh,A00 | A01 | D01 | D07,23.72,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA409,Kiểm toán,A00 | A01 | D01 | D07,23.91,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA404,Kinh tế xây dựng,A00 | A01 | D01 | D07,23.25,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA401,Kinh tế,A00 | A01 | D01 | D07,24.2,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA410,Kinh tế số,A00 | A01 | D01 | D07,24.49,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA118,Kỹ thuật hóa học,A00 | B00 | C02 | D07,20.15,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA124,Kỹ thuật điện tử - viễn thông,A00 | A01 | D01 | D07,24.39,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA109,Kỹ thuật môi trường,A00 | A01 | B00 | D01,20.05,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA113,Kỹ thuật xây dựng công trình giao thông,A00 | A01 | D01 | D07,19.2,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA112,"Kỹ thuật điện (Chuyên ngành: Hệ thống điện, Điện công nghiệp và dân dụng.)",A00 | A01 | D01 | D07,23.35,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA123,"Kỹ thuật Ô tô (Chuyên ngành: Kỹ
thuật ô tô; Công nghệ ô tô định hướng
việc làm tại Nhật Bản)",A00 | A01 | D01 | D07,24.3,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA107,Kỷ thuật cắp thoát nước,A00 | A01 | D01 | D07,18.15,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA104,Kỹ thuật xây dựng,A00 | A01 | D01 | D07,21,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA120,Kỹ thuật cơ điện tử,A00 | A01 | D01 | D07,24.31,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA105,Kỹ thuật cơ khí,A00 | A01 | D01 | D07,23.04,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA102,Kỹ thuật tài nguyên nước,A00 | A01 | D01 | D07,18,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA101,Kỹ thuật xây dựng công trình thủy,A00 | A01 | D01 | D07,21,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA121,Kỹ thuật điều khiển và tự động hóa,A00 | A01 | D01 | D07,25.41,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA117,Kỹ thuật phần mềm,A00 | A01 | D01 | D07,24.68,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA110,Kỹ thuật cơ sở hạ tầng,A00 | A01 | D01 | D07,20.85,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA407,Logistics và quản lý chuỗi cung ứng,A00 | A01 | D01 | D07,25.01,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA302,Luật kinh tế,A00 | A01 | C00 | D01,23.47,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA301,Luật,A00 | A01 | C00 | D01,23.72,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA204,Ngôn ngữ Trung Quốc,A01 | D01 | D04 | D07,24.45,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA203,Ngôn ngữ Anh,A01 | D01 | D07 | D08,23.24,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA114,Quản lý xây dựng,A00 | A01 | D01 | D07,22.1,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA406,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | D01 | D07,22.75,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA402,Quản trị kinh doanh,A00 | A01 | D01 | D07,24.55,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA408,Tài chính - Ngân hàng,A00 | A01 | D01 | D07,24.73,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA405,Thương mại điện tử,A00 | A01 | D01 | D07,25.12,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA103,Thủy văn học,A00 | A01 | D01 | D07,19.15,
TLA,Đại học Thủy Lợi ( Cơ sở 1 ),TLA126,Trí tuệ nhân tạo và khoa học,A00 | A01 | D01 | D07,23.9,
HVC,Học viện Cán bộ TP HCM,7310201,Chính trị học,C00 | C03 | C04 | C14,21.5,
HVC,Học viện Cán bộ TP HCM,7760101,Công tác xã hội,C00 | C14 | D01 | D14,21.5,
HVC,Học viện Cán bộ TP HCM,7380101,Ngành Luật,A00 | A01 | C00 | D01,23.5,
HVC,Học viện Cán bộ TP HCM,7310205,Quản lý nhà nước,A00 | A01 | C00 | D01,22.5,
HVC,Học viện Cán bộ TP HCM,7310202,Xây dựng Đảng và Chính quyền nhà nước,C00 | C03 | C04 | C14,22.5,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7420201,Công nghệ sinh học,A02,21.5,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510102,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,A00,18.5,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7540101,Công nghệ thực phẩm,A00,21.75,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7480201,Công nghệ thông tin,A00,22.16,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,21.4,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,21.8,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510403,Công nghệ kỹ thuật năng lượng,A00,15,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510203,Công nghệ kỹ thuật cơ điện tử,A00,21.1,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510401,Công nghệ kỹ thuật hoá học,A00,15,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7480104,Hệ thống thông tin,A00,16,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7340301,Kế toán,A00,20.7,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7460108,Khoa học dữ liệu (Data Science),A00,15,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7480101,Khoa học máy tính,A00,20.4,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7480103,Kỹ thuật phần mềm,A00,22.8,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7520118,Kỹ thuật hệ thống công nghiệp,A00,18.7,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510605,Logistics và Quản lý chuỗi cung ứng,A00,21.15,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7380101,Ngành Luật,C00,21.25,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7220201,Ngôn ngữ Anh,D01,23,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7580302,Quản lý xây dựng,A00,15,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7340101,Quản trị Kinh doanh,A00,21.5,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510601,Quản lý công nghiệp,A00,19.8,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7340201,Tài chính – Ngân hàng,A00,23.3,
HTN,Học viện Thanh Thiếu Niên Việt Nam,7760101,Công tác xã hội,A09 | C00 | C20 | D01,17,
HTN,Học viện Thanh Thiếu Niên Việt Nam,7760102,Công tác thanh thiếu niên,A09 | C00 | C20 | D01,17,
HTN,Học viện Thanh Thiếu Niên Việt Nam,7380101,Ngành Luật,A00 | A09 | C00 | C20,22,
HTN,Học viện Thanh Thiếu Niên Việt Nam,7320108,Quan hệ công chúng,C00 | C20 | D01 | D66,24,
HTN,Học viện Thanh Thiếu Niên Việt Nam,7310205,Quản lý nhà nước,A09 | C00 | C20 | D01,18,
HTN,Học viện Thanh Thiếu Niên Việt Nam,7310401,Tâm lý học,A09 | C00 | C20 | D01,21,
HTN,Học viện Thanh Thiếu Niên Việt Nam,7310202,Xây dựng Đảng và Chính quyền nhà nước,A09 | C00 | C20 | D01,17,
DPT,Đại học Phan Thiết,7480201,Công nghệ thông tin,A00,15,
DPT,Đại học Phan Thiết,7340301,Kế toán,A00,15,
DPT,Đại học Phan Thiết,7580201,Kỹ thuật xây dựng,A00,15,
DPT,Đại học Phan Thiết,7520130,Kỹ thuật ô tô,A00,15,
DPT,Đại học Phan Thiết,7520103,Kỹ thuật cơ khí,A00,15,
DPT,Đại học Phan Thiết,7720601,Kỹ thuật xét nghiệm y học,A00,19,
DPT,Đại học Phan Thiết,7510605,Logistics và Quản lý chuỗi cung ứng,A00,15,
DPT,Đại học Phan Thiết,738101,Luật,C00,15,
DPT,Đại học Phan Thiết,7380107,Luật kinh tế,C00,15,
DPT,Đại học Phan Thiết,7220201,Ngôn ngữ Anh,D01,15,
DPT,Đại học Phan Thiết,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00,15,
