Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm thi THPT,Ghi chú
SPK,Đại học Sư phạm Kỹ thuật TP HCM,7810202V,Quản trị nhà hàng và dịch vụ ăn uống,A00 | A01 | D01 | D90,23.17,
SPK,Đại học Sư phạm Kỹ thuật TP HCM,7510601V,Quản lý công nghiệp,A00 | A01 | D01 | D90,24.2,
SPK,Đại học Sư phạm Kỹ thuật TP HCM,7510209V,Robot và trí tuệ nhân tạo,A00 | A01 | D01 | D90,25.66,
SPK,Đại học Sư phạm Kỹ thuật TP HCM,7140246V,Sư phạm Công nghệ,A00 | A01 | D01 | D90,24.15,
SPK,Đại học Sư phạm Kỹ thuật TP HCM,7140231V,Sư phạm Tiếng Anh,D01 | D96,27.5,
SPK,Đại học Sư phạm Kỹ thuật TP HCM,7310403V,Tâm lý học giáo dục,C00 | C20 | D01 | D14,25.15,
SPK,Đại học Sư phạm Kỹ thuật TP HCM,7210403V,Thiết kế đồ họa,V01 | V02 | V07 | V08,26.5,
SPK,Đại học Sư phạm Kỹ thuật TP HCM,7210404V,Thiết kế thời trang,V01 | V02 | V07 | V09,24.8,
SPK,Đại học Sư phạm Kỹ thuật TP HCM,7340122V,Thương mại điện tử,A00 | A01 | D01 | D90,23,
DBG,Đại học Nông Lâm Bắc Giang,7620112,Bảo vệ thực vật,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7620105,Chăn nuôi,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7540101,Công nghệ thực phẩm,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7480201,Công nghệ thông tin,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7510205,Công nghệ kỹ thuật ô tô,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7340301,Kế toán,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7620110,Khoa học cây trồng,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7310101,Kinh tế,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7520114,Kỹ thuật cơ điện tử,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7220201,Ngôn ngữ Anh,A01,15,
DBG,Đại học Nông Lâm Bắc Giang,7220204,Ngôn ngữ Trung Quốc,D01,15,
DBG,Đại học Nông Lâm Bắc Giang,7620101,Nông nghiệp,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7850103,Quản lý đất đai,A01,15,
DBG,Đại học Nông Lâm Bắc Giang,7850101,Quản lý tài nguyên và môi trường,A01,15,
DBG,Đại học Nông Lâm Bắc Giang,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,15,
DBG,Đại học Nông Lâm Bắc Giang,7620211,Quản lý tài nguyên rừng,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7640101,Thú y,A00,15,
DBG,Đại học Nông Lâm Bắc Giang,7340122,Thương mại điện tử,A00,15,
DVP,Đại học Trưng Vương,7510205,Công nghệ kỹ thuật ô tô,A00 | A01 | D01 | D10,15,
DVP,Đại học Trưng Vương,7480201,Công nghệ thông tin,A00 | A01 | D01 | D10,15,
DVP,Đại học Trưng Vương,7720301,Điều dưỡng,A00 | A02 | B00,19,
DVP,Đại học Trưng Vương,7340301,Kế toán,A00 | A01 | A07 | D01,16,
DVP,Đại học Trưng Vương,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | A07 | D01,16,
DVP,Đại học Trưng Vương,7380107,Luật kinh tế,A00 | A01,15.5,
DVP,Đại học Trưng Vương,7220204,Ngôn ngữ Trung Quốc,C00 | D01 | D09 | D10,16.5,
DVP,Đại học Trưng Vương,7220210,Ngôn ngữ Hàn Quốc,C00 | D01 | D09,16.5,
DVP,Đại học Trưng Vương,7220201,Ngôn ngữ Anh,C00 | D01 | D09 | D10,16,
DVP,Đại học Trưng Vương,7810103,Quản trị dịch vụ du lịch và lữ hành,A07 | C00 | D01 | D14,16,
DVP,Đại học Trưng Vương,7340101,Quản trị Kinh doanh,A00 | A01 | A07 | D01,16,
DVP,Đại học Trưng Vương,7340201,Tài chính – Ngân hàng,A00 | A01,15,
DVP,Đại học Trưng Vương,7340122,Thương mại điện tử,A00 | A01,16,
DVP,Đại học Trưng Vương,7320104,Truyền thông đa phương tiện,A00 | C00 | D01 | D14,15,
DPD,Đại học Phương Đông,7510203,Công nghệ kỹ thuật cơ điện tử,A00 | A01 | C01 | D01,15,
DPD,Đại học Phương Đông,7480201,Công nghệ thông tin,A00 | A01 | C01 | D01,16,
DPD,Đại học Phương Đông,7510301,"Công nghệ kỹ thuật điện, điện tử",A00 | A01 | C01 | D01,15,
DPD,Đại học Phương Đông,7340301,Kế toán,A00 | A01 | D01,16,
DPD,Đại học Phương Đông,7580301,Kinh tế xây dựng,A00 | A01 | C01 | D01,15,
DPD,Đại học Phương Đông,7580201,Kỹ thuật xây dựng,A00 | A01 | C01 | D01,15,
DPD,Đại học Phương Đông,7220201,Ngôn ngữ Anh,D01,18,
DPD,Đại học Phương Đông,7220209,Ngôn ngữ Nhật,D01 | D06,15,
DPD,Đại học Phương Đông,7220204,Ngôn ngữ Trung Quốc,D01 | D04,24,
DPD,Đại học Phương Đông,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | C01 | D01,16,
DPD,Đại học Phương Đông,7340101,Quản trị Kinh doanh,A00 | A01 | D01,16,
DPD,Đại học Phương Đông,7340406,Quản trị văn phòng,A00 | A01 | C01 | D01,15,
DPD,Đại học Phương Đông,7340201,Tài chính – Ngân hàng,A00 | A01 | D01,16,
DPD,Đại học Phương Đông,7340122,Thương mại điện tử,A00 | A01 | C01 | D01,16,
DPD,Đại học Phương Đông,7320104,Truyền thông đa phương tiện,A01 | C03 | D01 | D09,20,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7420201,Công nghệ sinh học,A02 | B00 | C02 | D01,15.45,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510301,"Công nghệ kỹ thuật điện, điện tử",A00 | A01 | A02 | C01,21.75,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7540101,Công nghệ thực phẩm,A00 | B00 | C02 | D01,20,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510403,Công nghệ kỹ thuật năng lượng,A00 | A01 | A02 | C01,18.9,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7480201,Công nghệ thông tin,A00 | A01 | C01 | D01,23,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00 | A01 | A02 | C01,23.75,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510203,Công nghệ kỹ thuật cơ điện tử,A00 | A01 | A02 | C01,22.1,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510401,Công nghệ kỹ thuật hoá học,A00 | A11 | B00 | C02,19.8,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510102,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,A00 | A02 | C01 | D01,22.3,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7480104,Hệ thống thông tin,A00 | A01 | C01 | D01,23.3,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7340301,Kế toán,A00 | C01 | C02 | D01,23.19,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7460108,Khoa học dữ liệu (Data Science),A00 | A01 | C01 | D01,21.95,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7480101,Khoa học máy tính,A00 | A01 | C01 | D01,23.05,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7480103,Kỹ thuật phần mềm,A00 | A01 | C01 | D01,21.9,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7520118,Kỹ thuật hệ thống công nghiệp,A00 | C01 | C02 | D01,20.35,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | C01 | C02 | D01,22.15,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7380101,Ngành Luật,C00 | D01 | D14 | D15,25.25,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7220201,Ngôn ngữ Anh,D01 | D14 | D15 | D66,25.14,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7340101,Quản trị Kinh doanh,A00 | C01 | C02 | D01,23.43,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7580302,Quản lý xây dựng,A00 | C01 | C02 | D01,21.25,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7510601,Quản lý công nghiệp,A00 | C01 | C02 | D01,22.3,
KCC,Đại học Kỹ thuật Công nghệ Cần Thơ,7340201,Tài chính – Ngân hàng,A00 | C01 | C02 | D01,21.35,
TSN,Đại học Nha Trang,7420201MP,Công nghệ Sinh học chương trình Minh Phú,A01 | B00 | D01 | D07,17,
TSN,Đại học Nha Trang,7480201A,Công nghệ thông tin,A01 | D01 | D07 | D90,20,
TSN,Đại học Nha Trang,7510202,Công nghệ chế tạo máy,A00 | A01 | C01 | D07,16,
TSN,Đại học Nha Trang,7540105,Công nghệ chế biến thủy sản,A01 | B00 | D01 | D07,16,
TSN,Đại học Nha Trang,7810201A,Công nghệ thông tin chương trình đặc biệt,A01 | D01 | D07 | D96,20,
TSN,Đại học Nha Trang,7540101,Công nghệ thực phẩm,A01 | D01 | D07 | D90,17.5,
TSN,Đại học Nha Trang,7420201,Công nghệ sinh học,A00 | A01 | B00 | D08,16,
TSN,Đại học Nha Trang,7480201,Công nghệ thông tin,A01 | D01 | D07 | D90,21,
TSN,Đại học Nha Trang,7540105MP,Công nghệ chế biến thuỷ sản (Chương trình Minh Phú - NTU),A01 | B00 | D01 | D07,17,
TSN,Đại học Nha Trang,7620301,ĐH Nuôi trồng thủy sản,A01 | B00 | D01 | D07,16,
TSN,Đại học Nha Trang,7340405,Hệ thống thông tin,A01 | D01 | D07 | D96,17,
TSN,Đại học Nha Trang,7340301A,Kế toán,A01 | D01 | D07 | D96,20,
TSN,Đại học Nha Trang,7340301,Kế toán,D01 | D14 | D15 | D96,20,
TSN,Đại học Nha Trang,7480101,Khoa học máy tính,A01 | D01 | D07 | D90,20,
TSN,Đại học Nha Trang,7620303,Khoa học thuỷ sản,A00 | A01 | B00 | D07,16,
TSN,Đại học Nha Trang,7340302,Kiểm toán,D01 | D14 | D15 | D96,20,
TSN,Đại học Nha Trang,7340121,Kinh doanh thương mại,D01 | D14 | D15 | D96,22,
TSN,Đại học Nha Trang,7310105,Kinh tế phát triển,D01 | D14 | D15 | D96,21,
TSN,Đại học Nha Trang,7310101,Kinh tế,D01 | D14 | D15 | D96,21,
TSN,Đại học Nha Trang,7520115,"Kỹ thuật nhiệt (3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm)",A00 | A01 | C01 | D07,17,
TSN,Đại học Nha Trang,7580205,Kỹ thuật xây dựng công trình giao thông,A01 | D01 | D07 | D90,16,
TSN,Đại học Nha Trang,7520201,Kỹ thuật điện,A01 | D01 | D07 | D90,18.5,
TSN,Đại học Nha Trang,7520114,Kỹ thuật cơ điện tử,A00 | A01 | C01 | D07,17,
TSN,Đại học Nha Trang,7520301,Kỹ thuật hóa học,A00 | A01 | B00 | D07,16,
TSN,Đại học Nha Trang,7520116,Kỹ thuật cơ khí động lực,A00 | A01 | C01 | D90,16.5,
TSN,Đại học Nha Trang,7520206,Kỹ thuật biển,A00 | A01 | C01 | D90,16.5,
TSN,Đại học Nha Trang,7580201,Kỹ thuật xây dựng,A01 | D01 | D07 | D90,17,
TSN,Đại học Nha Trang,7520103,Kỹ thuật cơ khí,A00 | A01 | C01 | D07,17.5,
TSN,Đại học Nha Trang,7520130,Kỹ thuật ô tô,A01 | D01 | D07 | D90,21,
TSN,Đại học Nha Trang,7340115,Marketing,D01 | D14 | D15 | D96,23,
TSN,Đại học Nha Trang,7840106,Ngành Khoa học Hàng hải,A01 | D01 | D07 | D90,21,
TSN,Đại học Nha Trang,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A01 | D01 | D07 | D90,17,
TSN,Đại học Nha Trang,7380101,Ngành Luật,D01 | D14 | D15 | D96,21,
TSN,Đại học Nha Trang,7520320,Ngành Kỹ thuật môi trường,A00 | A01 | B00 | B08,16,
TSN,Đại học Nha Trang,7520122,Ngành Kỹ thuật tàu thủy,A00 | A01 | C01 | D90,16.5,
TSN,Đại học Nha Trang,7220201,Ngôn ngữ Anh,D01 | D14 | D15 | D96,23,
TSN,Đại học Nha Trang,7620301MP,Nuôi trồng thuỷ sản (Chương trình Minh Phú - NTU),A01 | B00 | D01 | D07,17,
TSN,Đại học Nha Trang,7340101,Quản trị Kinh doanh,D01 | D14 | D15 | D96,21,
TSN,Đại học Nha Trang,7810201,Quản trị khách sạn,D01 | D14 | D15 | D96,21,
TSN,Đại học Nha Trang,7810103Р,Quản trị dịch vụ du lịch và lữ hành Song ngữ Pháp - Việt,D01 | D03 | D96 | D97,17,
TSN,Đại học Nha Trang,7620305,Quản lý thủy sản,A00 | A01 | B00 | D07,16,
TSN,Đại học Nha Trang,7810103A,"Quản trị dịch vụ du lịch và lữ hành, chuyên ngành Quản trị lữ hành",A01 | D01 | D07 | D96,20,
TSN,Đại học Nha Trang,7810103,Quản trị dịch vụ du lịch và lữ hành,D01 | D14 | D15 | D96,21,
TSN,Đại học Nha Trang,7340101A,Quản trị kinh doanh,A01 | D01 | D07 | D96,20,
TSN,Đại học Nha Trang,7340201,Tài chính – Ngân hàng,D01 | D14 | D15 | D96,21,
YKV,Đại học Y Khoa Vinh,7720301,Điều dưỡng,B00,19,
YKV,Đại học Y Khoa Vinh,7720201,Dược học,A00,23,
YKV,Đại học Y Khoa Vinh,7720601,Kỹ thuật xét nghiệm y học,B00,19,
YKV,Đại học Y Khoa Vinh,7720101,Y khoa,B00,24.85,
YKV,Đại học Y Khoa Vinh,7720110,Y học dự phòng,B00,19,
DQN,Đại học Quy Nhơn,7760101,Công tác xã hội,C00 | D01 | D14,20.25,
DQN,Đại học Quy Nhơn,7540101,Công nghệ thực phẩm,A00 | B00 | C02 | D07,15,
DQN,Đại học Quy Nhơn,7510401,Công nghệ kỹ thuật hoá học,A00 | B00 | C02 | D07,15,
DQN,Đại học Quy Nhơn,7480201,Công nghệ thông tin,A00 | A01 | D01,16.5,
DQN,Đại học Quy Nhơn,7510205,Công nghệ kỹ thuật ô tô,A00 | A01,16,
DQN,Đại học Quy Nhơn,7460112,ĐH Toán ứng dụng,A00 | A01 | D07 | D90,15,
DQN,Đại học Quy Nhơn,7310608,Đông phương học,C00 | C19 | D14 | D15,15,
DQN,Đại học Quy Nhơn,7140202,Giáo dục Tiểu học,A00 | C00 | D01,26.95,
DQN,Đại học Quy Nhơn,7140206,Giáo dục Thể chất,T00 | T02 | T03 | T05,26.5,
DQN,Đại học Quy Nhơn,7140201,Giáo dục Mầm non,M00,23.1,
DQN,Đại học Quy Nhơn,7140205,Giáo dục Chính trị,C00 | C19 | C20 | D01,26.65,
DQN,Đại học Quy Nhơn,7440112,Hóa học,A00 | B00 | D07 | D12,15,
DQN,Đại học Quy Nhơn,7340301CLC,Kế toán CLC,A00 | A01 | D01,18,
DQN,Đại học Quy Nhơn,7340301,Kế toán,A00 | A01 | D01,17.75,
DQN,Đại học Quy Nhơn,7460108,Khoa học dữ liệu (Data Science),A00 | A01 | D07 | D90,15,
DQN,Đại học Quy Nhơn,7440122,Khoa học vật liệu,A00 | A01 | A02,15,
DQN,Đại học Quy Nhơn,7340302,Kiểm toán,A00 | A01 | D01,18.75,
DQN,Đại học Quy Nhơn,7310101,Kinh tế,A00 | A01 | D01,18,
DQN,Đại học Quy Nhơn,7580201,Kỹ thuật xây dựng,A00 | A01 | D07,15,
DQN,Đại học Quy Nhơn,7480103,Kỹ thuật phần mềm,A00 | A01,15,
DQN,Đại học Quy Nhơn,7520201,Kỹ thuật điện,A00 | A01 | D07,16,
DQN,Đại học Quy Nhơn,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | D01,21,
DQN,Đại học Quy Nhơn,7520207,Ngành Kỹ thuật điện tử truyền thông,A00 | A01 | D07,15,
DQN,Đại học Quy Nhơn,7380101,Ngành Luật,A00 | C00 | C19 | D01,23.65,
DQN,Đại học Quy Nhơn,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A00 | A01 | D07,15,
DQN,Đại học Quy Nhơn,7220204,Ngôn ngữ Trung Quốc,A01 | D01 | D04 | D15,23.5,
DQN,Đại học Quy Nhơn,7220201,Ngôn ngữ Anh,A01 | D01 | D14 | D15,22,
DQN,Đại học Quy Nhơn,7620109,Nông học,B00 | B03 | B04 | C08,15,
DQN,Đại học Quy Nhơn,7140114,Quản lý giáo dục,A00 | A01 | C00 | D01,22.5,
DQN,Đại học Quy Nhơn,7310205,Quản lý nhà nước,A00 | C00 | C19 | D01,23.15,
DQN,Đại học Quy Nhơn,7850103,Quản lý đất đai,A00 | B00 | C04 | D01,15,
DQN,Đại học Quy Nhơn,7340101,Quản trị Kinh doanh,A00 | A01 | D01,17,
DQN,Đại học Quy Nhơn,7810201,Quản trị khách sạn,A00 | A01 | D01,18.35,
DQN,Đại học Quy Nhơn,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | D01 | D14,19.85,
DQN,Đại học Quy Nhơn,7850101,Quản lý tài nguyên và môi trường,A00 | B00 | C04 | D01,15,
DQN,Đại học Quy Nhơn,7140231,Sư phạm Tiếng Anh,D01,25.92,
DQN,Đại học Quy Nhơn,7140249,Sư phạm Lịch sử - Địa lý,C00 | C19 | C20,27.15,
DQN,Đại học Quy Nhơn,7140211,Sư phạm Vật lý,A00 | A01 | A02,25.75,
DQN,Đại học Quy Nhơn,7140219,Sư phạm Địa lý,C00 | C20 | D15,27.3,
DQN,Đại học Quy Nhơn,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),A00 | A01 | D07,22.85,
DQN,Đại học Quy Nhơn,7140217,Sư phạm Ngữ văn,C00 | D14 | D15,27.35,
DQN,Đại học Quy Nhơn,7140247,Sư phạm khoa học tự nhiên,A00 | A01 | A02 | B00,25.65,
DQN,Đại học Quy Nhơn,7140213,Sư phạm Sinh học,A02 | B00 | B08,23.9,
DQN,Đại học Quy Nhơn,7140218,Sư phạm Lịch sử,C00 | C19 | D14,27.45,
DQN,Đại học Quy Nhơn,7140209,Sư phạm Toán học,A00 | A01,26.5,
DQN,Đại học Quy Nhơn,7340201,Tài chính – Ngân hàng,A00 | A01 | D01,20.25,
DQN,Đại học Quy Nhơn,7310403,Tâm lý học giáo dục,A00 | C00 | C19 | D01,23,
DQN,Đại học Quy Nhơn,7480107,Trí tuệ nhân tạo,A00 | A01 | D07 | D90,15,
DQN,Đại học Quy Nhơn,7229030,Văn học,C00 | C19 | D14 | D15,23.5,
DQN,Đại học Quy Nhơn,7310630,Việt Nam học,C00 | C19 | D01 | D15,18,
HBT,Học viện Báo chí và Tuyên truyền,607,Báo mạng điện tử,D01,35.65,
HBT,Học viện Báo chí và Tuyên truyền,605,Báo truyền hình,D01,35.96,
HBT,Học viện Báo chí và Tuyên truyền,602,Báo in,D78,36.48,
HBT,Học viện Báo chí và Tuyên truyền,604,Báo phát thanh,D01,35.75,
HBT,Học viện Báo chí và Tuyên truyền,602,Báo in,D72,34.98,
HBT,Học viện Báo chí và Tuyên truyền,604,Báo phát thanh,D78,36.75,
HBT,Học viện Báo chí và Tuyên truyền,605,Báo truyền hình,D78,37.21,
HBT,Học viện Báo chí và Tuyên truyền,607,Báo mạng điện tử,D78,36.9,
HBT,Học viện Báo chí và Tuyên truyền,607,Báo mạng điện tử,D72,35.15,
HBT,Học viện Báo chí và Tuyên truyền,605,Báo truyền hình,D72,35.46,
HBT,Học viện Báo chí và Tuyên truyền,604,Báo phát thanh,D72,35.25,
HBT,Học viện Báo chí và Tuyên truyền,602,Báo in,D01,35.48,
HBT,Học viện Báo chí và Tuyên truyền,7229008,Chủ nghĩa xã hội khoa học,A01 | A16 | C15 | D01,25.25,
HBT,Học viện Báo chí và Tuyên truyền,7760101,Công tác xã hội,C15,26.2,
