Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Chứng chỉ quốc tế,Điểm học bạ,Điểm thi THPT,Điểm thi riêng,Điểm xét tuyển kết hợp,Điểm xét tốt nghiệp THPT,Điểm ĐGNL HCM,Điểm ĐGNL HN,Điểm ĐGNL ĐH Sư phạm HN,Điểm ĐGNL ĐH Sư phạm TPHCM,Điểm Đánh giá Tư duy,Điểm Đánh giá đầu vào V-SAT,"ƯTXT, XT thẳng",Ghi chú
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7229040,Văn hóa học,D15 | D01 | D14 | C00,0,0,24.3,0,0,0,858,0,0,0,0,0,28.18,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310206,Quan hệ quốc tế,D01 | D14,0,0,24.2,0,0,0,887,0,0,0,0,0,28.12,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310206_CLC,Quan hệ quốc tế (Chuẩn QT),D01 | D14,0,0,24.1,0,0,0,850,0,0,0,0,0,28.05,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310301,Xã hội học,A00 | D01 | D14 | C00,0,0,23.4,0,0,0,823,0,0,0,0,0,27.61,"ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310302,Nhân học,D15 | D01 | D14 | C00,0,0,23.1,0,0,0,745,0,0,0,0,0,26.57,"ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310401,Tâm lý học,B00 | D01 | D14 | C00,0,0,24.95,0,0,0,917,0,0,0,0,0,28.02,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310403,Tâm lý học giáo dục,B08 | D01 | D14 | B00,0,0,23.5,0,0,0,895,0,0,0,0,0,27.06,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310501,Địa lý học,D15 | D01 | A01 | C00,0,0,25,0,0,0,740,0,0,0,0,0,27.46,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310601,Quốc tế học,D15 | D01 | D14 | D09,0,0,24,0,0,0,835,0,0,0,0,0,27.49,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310608,Đông phương học,D04 | D01 | D14 | D15,0,0,22.5,0,0,0,748,0,0,0,0,0,26.86,"ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310613,Nhật Bản học,D63 | D01 | D06 | D14,0,0,22.9,0,0,0,830,0,0,0,0,0,27,"ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310613_CLC,Nhật Bản học (Chuẩn Quốc tế),D63 | D01 | D06 | D14,0,0,21,0,0,0,690,0,0,0,0,0,26.5,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310614,Hàn Quốc học,D14 | D01 | DH5 | DD2,0,0,21.9,0,0,0,775,0,0,0,0,0,27,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310630,Việt Nam học,D15 | D01 | D14 | C00,0,0,23.5,0,0,0,790,0,0,0,0,0,27.4,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7310630_LKH,"Quan hệ quốc tế (Liên kết ĐH Deakin, Úc)",D01 | D14,0,0,22,0,0,0,700,0,0,0,0,0,27.3,ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,73106a1,Kinh doanh thương mại Hàn Quốc,D01 | DH5 | DD2 | D14,0,0,22.5,0,0,0,818,0,0,0,0,0,27.5,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7320101,Báo chí,D01 | D14 | C00,0,0,28.55,0,0,0,913,0,0,0,0,0,28.39,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7320101_CLC,Báo chí (Chuẩn Quốc tế),D01 | D14 | C00,0,0,24.5,0,0,0,866,0,0,0,0,0,28.19,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7320101_LKH,"Truyền thông (chuyên ngành Báo chí) (Liên kết ĐH Deakin, Úc)",D14 | A01 | D01 | D15,0,0,23.1,0,0,0,775,0,0,0,0,0,27.8,ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7320104,Truyền thông đa phương tiện,D01 | D14 | D15,0,0,26.1,0,0,0,972,0,0,0,0,0,28.5,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7320201,Thông tin - Thư viện,D14 | A01 | D01 | C00,0,0,22.25,0,0,0,710,0,0,0,0,0,26.44,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7320205,Quản lý thông tin,D14 | A01 | D01 | C00,0,0,22.6,0,0,0,791,0,0,0,0,0,27,"ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7320303,Lưu trữ học,D15 | D01 | D14 | C00,0,0,23.1,0,0,0,730,0,0,0,0,0,26.5,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7340406,Quản trị văn phòng,D01 | C00 | D14 | D15,0,0,23.8,0,0,0,790,0,0,0,0,0,27.64,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7580112,Đô thị học,D01 | A01 | D14 | C00,0,0,21.1,0,0,0,700,0,0,0,0,0,26.5,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7760101,Công tác xã hội,D01 | C00 | D14 | D15,0,0,23.6,0,0,0,770,0,0,0,0,0,27,"Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7810103,Quản trị dịch vụ du lịch và lữ hành,D01 | C00 | D14 | D15,0,0,24.35,0,0,0,886,0,0,0,0,0,28,"ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7810103_CLC,Quản trị DV du lịch và lữ hành (QT),D01 | C00 | D14 | D15,0,0,24.4,0,0,0,815,0,0,0,0,0,27.8,"ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao"
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,7220201,Ngôn ngữ Anh,D01,0,0,23.65,0,0,0,901,0,0,0,0,0,27.76,"ƯTXT HS là TV của đội tuyển tỉnh, TP tham dự kì thi HSG Quốc gia hoặc đạt giải Nhất, Nhì, Ba trong kì thi HSG cấp tỉnh | ƯTXTT TS giỏi nhất trường THPT 2025 | ƯTXT theo quy định của ĐHQG TPHCM | Xét tuyển kết quả học tập THPT đối với TS có thành tích xuất sắc, đặc biệt nổi bật trong hoạt động xã hội, văn nghệ, thể thao"
QHL,Trường Đại học Luật – ĐHQG Hà Nội,7380101,Luật học,"C03, A07, A01, D01, D14, D15",0,0,24.2,0,24.2,0,0,100,0,0,0,0,0,Điểm thi THPT và CCQT
QHL,Trường Đại học Luật – ĐHQG Hà Nội,7380101CLC,Luật CLC,"C03, A07, A01, D01, D14, D15",0,0,24.2,0,24.2,0,0,100,0,0,0,0,0,Điểm thi THPT và CCQT
QHL,Trường Đại học Luật – ĐHQG Hà Nội,7380109,Luật Thương mại quốc tế,"C03, A07, A01, D01, D14, D15",0,0,24,0,24,0,0,98,0,0,0,0,0,Điểm thi THPT và CCQT
QHL,Trường Đại học Luật – ĐHQG Hà Nội,7380110,Luật Kinh doanh,"C03, A07, A01, D01, D14, D15",0,0,23.72,0,23.72,0,0,97,0,0,0,0,0,Điểm thi THPT và CCQT
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7220201_Nam,Ngôn ngữ Anh (Thí sinh Nam),D01 | Q00,0,0,26.38,0,0,0,1040,117,0,0,0,0,0,
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7220201_Nu,Ngôn ngữ Anh (Thí sinh Nữ),D01 | Q00,0,0,28.01,0,0,0,1105,127,0,0,0,0,0,
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7220202_Nam,Ngôn ngữ Nga (Thí sinh Nam),D01; D02 | Q00,0,0,24.19,0,0,0,960,105,0,0,0,0,0,
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7220204_Nam,Ngôn ngữ Trung Quốc (Thí sinh Nam),D01; D04 | Q00,0,0,24.68,0,0,0,980,109,0,0,0,0,0,
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7220204_Nu,Ngôn ngữ Trung Quốc (Thí sinh Nữ),D01; D04 | Q00,0,0,28.89,0,0,0,1124,132,0,0,0,0,0,
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7310206_Nam,Quan hệ quốc tế (Thí sinh Nam),D01 | Q00,0,0,27.35,0,0,0,1080,123,0,0,0,0,0,
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7860231_Nam_B,"Trinh sát kỹ thuật (Thí sinh Nam, miền Bắc)",Q00 | A00; A01,0,0,26.5,0,0,0,935,103,0,0,0,0,0,
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7860231_Nam_N,"Trinh sát kỹ thuật (Thí sinh Nam, miền Nam)",Q00 | A00; A01,0,0,26.09,0,0,0,915,101,0,0,0,0,0,
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7220202_Nu,Ngôn ngữ Nga (Thí sinh Nữ),Q00 | D01; D02,0,0,29.17,0,0,0,1127,134,0,0,0,0,0,
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,7310206_Nu,Quan hệ quốc tế (Thí sinh Nữ),D01 | Q00,0,0,30,0,0,0,1133,139,0,0,0,0,0,
BPH,Học Viện Biên Phòng,7380101_B_C00,Luật (Thí sinh miền Bắc),C00,0,0,28.2,0,0,0,0,0,0,0,0,0,0,
BPH,Học Viện Biên Phòng,7380101_B_C01,Luật (Thí sinh miền Bắc),C01; D01,0,0,30.46,0,0,0,0,0,0,0,0,0,0,
BPH,Học Viện Biên Phòng,7380101_B_C03,Luật (Thí sinh miền Bắc),C03,0,0,29.33,0,0,0,0,0,0,0,0,0,0,
